Region_ID,Region_Name,Route_Origin_Location_Description,Origin_Lat,Origin_Long,Stop_Location_ID,Location_Lat,Location_Long
5502,Region105,Origin4,51.107,-114.0363,AM567018,51.0015,-114.069
5502,Region105,Origin4,51.107,-114.0363,AM573200,51.091,-115.3498
5502,Region105,Origin4,51.107,-114.0363,AM577001,50.9973,-113.9643
5502,Region105,Origin4,51.107,-114.0363,AM577002,50.9961,-113.9643
5502,Region105,Origin4,51.107,-114.0363,AM577003,50.9942,-113.9633
5502,Region105,Origin4,51.107,-114.0363,AM577004,50.9895,-113.9538
5502,Region105,Origin4,51.107,-114.0363,AM581000,51.0918,-114.0314
5502,Region105,Origin4,51.107,-114.0363,AM581510,50.9518,-113.9704
5502,Region105,Origin4,51.107,-114.0363,AM585000,51.0992,-113.9349
5502,Region105,Origin4,51.107,-114.0363,AM585001,50.9408,-113.9908
5502,Region105,Origin4,51.107,-114.0363,AM585002,51.1395,-114.1035
5502,Region105,Origin4,51.107,-114.0363,AM585003,51.1223,-114.2155
5502,Region105,Origin4,51.107,-114.0363,AM585004,50.9022,-114.1025
5502,Region105,Origin4,51.107,-114.0363,AM595225,51,-113.9827
5502,Region105,Origin4,51.107,-114.0363,AM598899,51.011,-114.1273
5502,Region105,Origin4,51.107,-114.0363,AM607505,51.0457,-114.0705
5502,Region105,Origin4,51.107,-114.0363,AM616377,51.0489,-114.0199
5502,Region105,Origin4,51.107,-114.0363,AM621510,51.1121,-113.935
5502,Region105,Origin4,51.107,-114.0363,AM623270,52.2664,-113.814
5502,Region105,Origin4,51.107,-114.0363,AM624800,51.0644,-114.0971
5502,Region105,Origin4,51.107,-114.0363,AM625200,51.1001,-114.1415
5502,Region105,Origin4,51.107,-114.0363,AM627800,51.0059,-114.0663
5502,Region105,Origin4,51.107,-114.0363,AM627990,51.0419,-114.0797
5502,Region105,Origin4,51.107,-114.0363,AM632100,51.077,-114.0061
5502,Region105,Origin4,51.107,-114.0363,AM633430,50.9891,-114.0394
5502,Region105,Origin4,51.107,-114.0363,AM634110,51.0888,-114.0003
5502,Region105,Origin4,51.107,-114.0363,AM634370,51.0049,-113.9894
5502,Region105,Origin4,51.107,-114.0363,AM634371,51.0049,-113.9894
5502,Region105,Origin4,51.107,-114.0363,AM634554,51.0507,-114.0699
5502,Region105,Origin4,51.107,-114.0363,AM634555,51.1792,-115.5707
5502,Region105,Origin4,51.107,-114.0363,AM635100,50.9913,-114.0716
5502,Region105,Origin4,51.107,-114.0363,AM636429,51.0058,-113.9932
5502,Region105,Origin4,51.107,-114.0363,AM636950,52.3023,-113.7926
5502,Region105,Origin4,51.107,-114.0363,AM642102,50.9617,-114.085
5502,Region105,Origin4,51.107,-114.0363,AM642103,51.0929,-114.1526
5502,Region105,Origin4,51.107,-114.0363,AM642105,50.9321,-113.9636
5502,Region105,Origin4,51.107,-114.0363,AM642106,51.1512,-114.2107
5502,Region105,Origin4,51.107,-114.0363,AM643001,51.0802,-114.005
5502,Region105,Origin4,51.107,-114.0363,AM644200,51.0838,-114.1923
5502,Region105,Origin4,51.107,-114.0363,AM644201,51.2928,-114.038
5502,Region105,Origin4,51.107,-114.0363,AM644202,50.919,-114.0892
5502,Region105,Origin4,51.107,-114.0363,AM647740,51.0446,-114.0644
5502,Region105,Origin4,51.107,-114.0363,AM648202,50.9933,-113.9764
5502,Region105,Origin4,51.107,-114.0363,AM648491,51.0119,-114.0507
5502,Region105,Origin4,51.107,-114.0363,AM648851,51.0506,-114.072
5502,Region105,Origin4,51.107,-114.0363,AM648853,51.0505,-114.0706
5502,Region105,Origin4,51.107,-114.0363,AM658491,52.3064,-113.7902
5502,Region105,Origin4,51.107,-114.0363,AM675011,51.013,-114.0506
5502,Region105,Origin4,51.107,-114.0363,AM675100,50.9148,-113.9608
5502,Region105,Origin4,51.107,-114.0363,AM675200,52.312,-113.854
5502,Region105,Origin4,51.107,-114.0363,AM675685,51.078,-113.9854
5502,Region105,Origin4,51.107,-114.0363,AM678655,51.0496,-114.0741
5502,Region105,Origin4,51.107,-114.0363,AM684980,50.9537,-113.9653
5502,Region105,Origin4,51.107,-114.0363,AM686600,51.0596,-113.9874
5502,Region105,Origin4,51.107,-114.0363,AM686614,51.0448,-114.068
5502,Region105,Origin4,51.107,-114.0363,AM686615,50.9633,-114.0128
5502,Region105,Origin4,51.107,-114.0363,AM690266,51.0123,-113.9582
5502,Region105,Origin4,51.107,-114.0363,AM700650,51.0646,-114.0992
5502,Region105,Origin4,51.107,-114.0363,AM702401,51.0587,-113.9934
5502,Region105,Origin4,51.107,-114.0363,AM706900,51.0774,-114.0052
5502,Region105,Origin4,51.107,-114.0363,AM708590,51.0414,-114.0638
5502,Region105,Origin4,51.107,-114.0363,AM708591,51.0414,-114.0638
5502,Region105,Origin4,51.107,-114.0363,AM708592,51.0414,-114.0638
5502,Region105,Origin4,51.107,-114.0363,AM708593,51.0414,-114.0638
5502,Region105,Origin4,51.107,-114.0363,AM708658,51.0414,-114.0638
5502,Region105,Origin4,51.107,-114.0363,AM708725,51.0471,-114.0809
5502,Region105,Origin4,51.107,-114.0363,AM710400,51.0917,-114.0319
5502,Region105,Origin4,51.107,-114.0363,AM712521,52.2447,-113.8139
5502,Region105,Origin4,51.107,-114.0363,AM713521,52.2115,-113.8132
5502,Region105,Origin4,51.107,-114.0363,AM714100,51.2917,-113.9902
5502,Region105,Origin4,51.107,-114.0363,AM714160,51.0495,-114.07
5502,Region105,Origin4,51.107,-114.0363,AM714301,52.2058,-113.8162
5502,Region105,Origin4,51.107,-114.0363,AM714340,51.1056,-113.9707
5502,Region105,Origin4,51.107,-114.0363,AM718000,50.992,-114.0631
5502,Region105,Origin4,51.107,-114.0363,AM719171,51.0617,-113.9931
5502,Region105,Origin4,51.107,-114.0363,AM719176,52.311,-113.8138
5502,Region105,Origin4,51.107,-114.0363,AM719686,52.2812,-113.8199
5502,Region105,Origin4,51.107,-114.0363,AM719690,52.2462,-113.7626
5502,Region105,Origin4,51.107,-114.0363,AM719698,52.2419,-113.759
5502,Region105,Origin4,51.107,-114.0363,AM719701,52.274,-113.7973
5502,Region105,Origin4,51.107,-114.0363,AM719755,52.2018,-113.7902
5502,Region105,Origin4,51.107,-114.0363,AM720000,51.0141,-114.0535
5502,Region105,Origin4,51.107,-114.0363,AM726200,51.0962,-113.9992
5502,Region105,Origin4,51.107,-114.0363,AM729350,51.0337,-113.9469
5502,Region105,Origin4,51.107,-114.0363,AM729380,52.248,-113.8129
5502,Region105,Origin4,51.107,-114.0363,AM731980,51.0458,-114.0752
5502,Region105,Origin4,51.107,-114.0363,AM731981,51.0469,-114.0789
5502,Region105,Origin4,51.107,-114.0363,AM731982,53.7167,-113.2083
5502,Region105,Origin4,51.107,-114.0363,AM731985,51.049,-113.9999
5502,Region105,Origin4,51.107,-114.0363,AM731986,50.9495,-113.9922
5502,Region105,Origin4,51.107,-114.0363,AM731990,51.0489,-114.0652
5502,Region105,Origin4,51.107,-114.0363,AM731994,51.0466,-114.0756
5502,Region105,Origin4,51.107,-114.0363,AM731999,51.0474,-114.063
5502,Region105,Origin4,51.107,-114.0363,AM732000,50.9635,-114.0111
5502,Region105,Origin4,51.107,-114.0363,AM732004,50.9995,-114.0371
5502,Region105,Origin4,51.107,-114.0363,AM732006,51.0467,-114.0715
5502,Region105,Origin4,51.107,-114.0363,AM732011,50.9635,-114.0045
5502,Region105,Origin4,51.107,-114.0363,AM732201,51.0858,-113.9577
5502,Region105,Origin4,51.107,-114.0363,AM732270,51.1503,-115.5593
5502,Region105,Origin4,51.107,-114.0363,AM736001,50.9928,-113.9504
5502,Region105,Origin4,51.107,-114.0363,AM742611,50.9893,-114.0951
5502,Region105,Origin4,51.107,-114.0363,AM742800,50.9182,-114.1164
5502,Region105,Origin4,51.107,-114.0363,AM742940,51.27,-114.0285
5502,Region105,Origin4,51.107,-114.0363,AM745226,50.99,-114.044
5502,Region105,Origin4,51.107,-114.0363,AM745278,51.0789,-113.9887
5502,Region105,Origin4,51.107,-114.0363,AM745282,52.2128,-113.8204
5502,Region105,Origin4,51.107,-114.0363,AM745283,50.99,-114.044
5502,Region105,Origin4,51.107,-114.0363,AM745286,51.1548,-114.1605
5502,Region105,Origin4,51.107,-114.0363,AM745297,51.0789,-113.9887
5502,Region105,Origin4,51.107,-114.0363,AM747000,53.4964,-113.4523
5502,Region105,Origin4,51.107,-114.0363,AM760001,51.0021,-113.9523
5502,Region105,Origin4,51.107,-114.0363,AM771201,50.9942,-113.9689
5502,Region105,Origin4,51.107,-114.0363,AM772750,51.0668,-114.0899
5502,Region105,Origin4,51.107,-114.0363,AM773400,51.0413,-114.0968
5502,Region105,Origin4,51.107,-114.0363,AM783100,51.0095,-114.1324
5502,Region105,Origin4,51.107,-114.0363,AM784458,51.0856,-114.2087
5502,Region105,Origin4,51.107,-114.0363,AM784495,52.2472,-113.8135
5502,Region105,Origin4,51.107,-114.0363,AM784497,51.0954,-113.9986
5502,Region105,Origin4,51.107,-114.0363,AM784499,51.0014,-114.0569
5502,Region105,Origin4,51.107,-114.0363,AM784501,50.9845,-114.0446
5502,Region105,Origin4,51.107,-114.0363,AM784505,51.107,-113.9711
5502,Region105,Origin4,51.107,-114.0363,AM784550,51.1439,-114.025
5502,Region105,Origin4,51.107,-114.0363,AM785416,50.9959,-114.0373
5502,Region105,Origin4,51.107,-114.0363,AM790000,50.9579,-113.977
5502,Region105,Origin4,51.107,-114.0363,AM790310,51.1615,-114.2109
5502,Region105,Origin4,51.107,-114.0363,AM791923,50.9896,-113.9704
5502,Region105,Origin4,51.107,-114.0363,AM792500,50.9896,-113.9674
5502,Region105,Origin4,51.107,-114.0363,AM799106,51.0816,-113.9908
5502,Region105,Origin4,51.107,-114.0363,AM799107,51.0836,-114.1526
5502,Region105,Origin4,51.107,-114.0363,AM799109,50.9953,-114.0694
5502,Region105,Origin4,51.107,-114.0363,AM799113,50.9051,-114.0663
5502,Region105,Origin4,51.107,-114.0363,AM799117,51.0187,-114.1701
5502,Region105,Origin4,51.107,-114.0363,AM799121,50.9989,-113.9811
5502,Region105,Origin4,51.107,-114.0363,AM799131,50.9319,-113.9705
5502,Region105,Origin4,51.107,-114.0363,AM799133,51.1607,-114.0644
5502,Region105,Origin4,51.107,-114.0363,AM799139,51.0564,-113.982
5502,Region105,Origin4,51.107,-114.0363,AM799517,51.0816,-113.9908
5502,Region105,Origin4,51.107,-114.0363,AM800038,51.0913,-113.9999
5502,Region105,Origin4,51.107,-114.0363,AM800041,50.976,-113.9371
5502,Region105,Origin4,51.107,-114.0363,AM800054,50.9898,-114.0371
5502,Region105,Origin4,51.107,-114.0363,AM800059,50.9027,-114.058
5502,Region105,Origin4,51.107,-114.0363,AM800060,51.0756,-114.1468
5502,Region105,Origin4,51.107,-114.0363,AM800062,51.0754,-113.982
5502,Region105,Origin4,51.107,-114.0363,AM800064,51.287,-114.0139
5502,Region105,Origin4,51.107,-114.0363,AM800074,51.1001,-114.1415
5502,Region105,Origin4,51.107,-114.0363,AM800080,50.9759,-114.0685
5502,Region105,Origin4,51.107,-114.0363,AM800081,51.0659,-114.1065
5502,Region105,Origin4,51.107,-114.0363,AM800088,50.9954,-114.0379
5502,Region105,Origin4,51.107,-114.0363,AM800093,51.0778,-113.9857
5502,Region105,Origin4,51.107,-114.0363,AM800095,51.1235,-114.1971
5502,Region105,Origin4,51.107,-114.0363,AM800097,51.045,-114.1367
5502,Region105,Origin4,51.107,-114.0363,AM800098,51.1114,-114.0626
5502,Region105,Origin4,51.107,-114.0363,AM800099,51.0768,-113.9847
5502,Region105,Origin4,51.107,-114.0363,AM800108,51.0745,-114.1439
5502,Region105,Origin4,51.107,-114.0363,AM800114,50.9579,-113.9796
5502,Region105,Origin4,51.107,-114.0363,AM800125,51.0754,-113.9525
5502,Region105,Origin4,51.107,-114.0363,AM800126,51.0415,-114.0716
5502,Region105,Origin4,51.107,-114.0363,AM800127,51.0937,-114.0145
5502,Region105,Origin4,51.107,-114.0363,AM800130,51.0473,-114.0572
5502,Region105,Origin4,51.107,-114.0363,AM800155,51.0644,-113.9933
5502,Region105,Origin4,51.107,-114.0363,AM800165,51.0471,-114.0863
5502,Region105,Origin4,51.107,-114.0363,AM800178,52.268,-113.8063
5502,Region105,Origin4,51.107,-114.0363,AM800184,50.9871,-114.0715
5502,Region105,Origin4,51.107,-114.0363,AM800513,51.1004,-114.0048
5502,Region105,Origin4,51.107,-114.0363,AM801050,51.0048,-113.9961
5502,Region105,Origin4,51.107,-114.0363,AM801051,50.9994,-113.9995
5502,Region105,Origin4,51.107,-114.0363,AM802200,51.0971,-113.9657
5502,Region105,Origin4,51.107,-114.0363,AM804106,51.0338,-114.0386
5502,Region105,Origin4,51.107,-114.0363,AM804736,51.0816,-114.0005
5502,Region105,Origin4,51.107,-114.0363,AM804850,51.0518,-114.0702
5502,Region105,Origin4,51.107,-114.0363,AM815400,51.0595,-113.9864
5502,Region105,Origin4,51.107,-114.0363,AM818205,51.051,-114.0373
5502,Region105,Origin4,51.107,-114.0363,AM824000,51.0013,-114.0598
5502,Region105,Origin4,51.107,-114.0363,AM825004,51.078,-113.9854
5502,Region105,Origin4,51.107,-114.0363,AM825006,50.9893,-114.0951
5502,Region105,Origin4,51.107,-114.0363,AM825010,51.1749,-114.1121
5502,Region105,Origin4,51.107,-114.0363,AM825018,51.1239,-114.0058
5502,Region105,Origin4,51.107,-114.0363,AM825022,52.2845,-113.774
5502,Region105,Origin4,51.107,-114.0363,AM825032,51.0643,-114.0927
5502,Region105,Origin4,51.107,-114.0363,AM825036,51.1239,-114.0058
5502,Region105,Origin4,51.107,-114.0363,AM825044,51.1749,-114.1122
5502,Region105,Origin4,51.107,-114.0363,AM825048,51.0884,-114.0117
5502,Region105,Origin4,51.107,-114.0363,AM826610,51.0008,-114.0538
5502,Region105,Origin4,51.107,-114.0363,AM830558,50.9896,-113.9645
5502,Region105,Origin4,51.107,-114.0363,AM830559,50.9724,-113.9472
5502,Region105,Origin4,51.107,-114.0363,AM832008,50.9316,-114.0481
5502,Region105,Origin4,51.107,-114.0363,AM832104,50.9434,-114.0422
5502,Region105,Origin4,51.107,-114.0363,AM832150,51.1467,-114.1874
5502,Region105,Origin4,51.107,-114.0363,AM832298,51.0854,-114.1013
5502,Region105,Origin4,51.107,-114.0363,AM832691,51.1107,-114.0692
5502,Region105,Origin4,51.107,-114.0363,AM833406,51.0904,-114.1223
5502,Region105,Origin4,51.107,-114.0363,AM833407,51.037,-114.064
5502,Region105,Origin4,51.107,-114.0363,AM833408,51.0821,-114.0981
5502,Region105,Origin4,51.107,-114.0363,AM833409,50.9981,-114.1329
5502,Region105,Origin4,51.107,-114.0363,AM833414,53.5719,-113.5872
5502,Region105,Origin4,51.107,-114.0363,AM834428,51.1202,-114.1816
5502,Region105,Origin4,51.107,-114.0363,AM834560,51.0757,-113.9614
5502,Region105,Origin4,51.107,-114.0363,AM834690,51.0772,-113.97
5502,Region105,Origin4,51.107,-114.0363,AM834695,51.1088,-114.1935
5502,Region105,Origin4,51.107,-114.0363,AM835200,51.0642,-114.0413
5502,Region105,Origin4,51.107,-114.0363,AM835820,51.0168,-114.1477
5502,Region105,Origin4,51.107,-114.0363,AM835821,51.1339,-114.2062
5502,Region105,Origin4,51.107,-114.0363,AM835822,51.1516,-114.1117
5502,Region105,Origin4,51.107,-114.0363,AM836200,51.0536,-114.0484
5502,Region105,Origin4,51.107,-114.0363,AM836201,51.0346,-114.0391
5502,Region105,Origin4,51.107,-114.0363,AM836202,51.0104,-114.079
5502,Region105,Origin4,51.107,-114.0363,AM836203,50.9657,-114.051
5502,Region105,Origin4,51.107,-114.0363,AM836205,51.1093,-114.1544
5502,Region105,Origin4,51.107,-114.0363,AM836206,50.9449,-114.0882
5502,Region105,Origin4,51.107,-114.0363,AM836208,51.1651,-114.0449
5502,Region105,Origin4,51.107,-114.0363,AM839135,51.1307,-114.0082
5502,Region105,Origin4,51.107,-114.0363,AM839501,51.0101,-113.9583
5502,Region105,Origin4,51.107,-114.0363,AM839507,51.01,-113.9583
5502,Region105,Origin4,51.107,-114.0363,AM839650,50.991,-114.0089
5502,Region105,Origin4,51.107,-114.0363,AM839651,50.9903,-114.0816
5502,Region105,Origin4,51.107,-114.0363,AM839652,50.9616,-114.1063
5502,Region105,Origin4,51.107,-114.0363,AM841499,50.9989,-113.9978
5502,Region105,Origin4,51.107,-114.0363,AM841695,50.9683,-114.089
5502,Region105,Origin4,51.107,-114.0363,AM841696,51.0306,-114.1628
5502,Region105,Origin4,51.107,-114.0363,AM841700,51.1172,-114.079
5502,Region105,Origin4,51.107,-114.0363,AM841701,51.118,-114.0628
5502,Region105,Origin4,51.107,-114.0363,AM841702,51.0518,-114.092
5502,Region105,Origin4,51.107,-114.0363,AM841800,51.045,-114.1514
5502,Region105,Origin4,51.107,-114.0363,AM841802,51.0751,-114.0739
5502,Region105,Origin4,51.107,-114.0363,AM842488,51.1086,-113.9643
5502,Region105,Origin4,51.107,-114.0363,AM842501,50.9782,-114.0595
5502,Region105,Origin4,51.107,-114.0363,AM842502,51.2708,-114.0167
5502,Region105,Origin4,51.107,-114.0363,AM842503,51.0634,-113.9686
5502,Region105,Origin4,51.107,-114.0363,AM842504,51.0559,-113.9456
5502,Region105,Origin4,51.107,-114.0363,AM842506,51.1349,-114.1781
5502,Region105,Origin4,51.107,-114.0363,AM842507,51.1294,-113.9426
5502,Region105,Origin4,51.107,-114.0363,AM842509,50.9155,-114.1232
5502,Region105,Origin4,51.107,-114.0363,AM842510,51.0214,-114.0341
5502,Region105,Origin4,51.107,-114.0363,AM842515,51.0478,-114.0745
5502,Region105,Origin4,51.107,-114.0363,AM842517,51.0973,-114.0356
5502,Region105,Origin4,51.107,-114.0363,AM842518,51.0444,-114.06
5502,Region105,Origin4,51.107,-114.0363,AM842521,51.0468,-114.0767
5502,Region105,Origin4,51.107,-114.0363,AM842534,51.0476,-114.0793
5502,Region105,Origin4,51.107,-114.0363,AM842535,51.0481,-114.0766
5502,Region105,Origin4,51.107,-114.0363,AM842546,51.1424,-114.0739
5502,Region105,Origin4,51.107,-114.0363,AM842552,51.2043,-113.9941
5502,Region105,Origin4,51.107,-114.0363,AM842559,51.049,-113.9999
5502,Region105,Origin4,51.107,-114.0363,AM842560,51.0022,-114.0685
5502,Region105,Origin4,51.107,-114.0363,AM842561,51.0459,-114.0722
5502,Region105,Origin4,51.107,-114.0363,AM842571,50.9448,-113.976
5502,Region105,Origin4,51.107,-114.0363,AM842574,51.0429,-114.0819
5502,Region105,Origin4,51.107,-114.0363,AM842581,51.0974,-113.9738
5502,Region105,Origin4,51.107,-114.0363,AM842583,51.123,-113.9443
5502,Region105,Origin4,51.107,-114.0363,AM842589,51.0306,-114.0349
5502,Region105,Origin4,51.107,-114.0363,AM842598,51.0463,-114.0568
5502,Region105,Origin4,51.107,-114.0363,AM842617,50.9068,-114.0602
5502,Region105,Origin4,51.107,-114.0363,AM842620,51.0379,-114.0191
5502,Region105,Origin4,51.107,-114.0363,AM842621,51.0917,-114.0948
5502,Region105,Origin4,51.107,-114.0363,AM842622,51.0627,-113.9874
5502,Region105,Origin4,51.107,-114.0363,AM842623,50.9794,-114.0679
5502,Region105,Origin4,51.107,-114.0363,AM842652,50.8867,-113.9773
5502,Region105,Origin4,51.107,-114.0363,AM842657,50.9635,-114.0126
5502,Region105,Origin4,51.107,-114.0363,AM842696,51.3031,-113.9899
5502,Region105,Origin4,51.107,-114.0363,AM842697,51.0321,-114.0437
5502,Region105,Origin4,51.107,-114.0363,AM842749,50.9317,-113.9609
5502,Region105,Origin4,51.107,-114.0363,AM842753,51.1575,-114.1621
5502,Region105,Origin4,51.107,-114.0363,AM842756,51.0492,-114.0988
5502,Region105,Origin4,51.107,-114.0363,AM842759,51.0108,-114.1274
5502,Region105,Origin4,51.107,-114.0363,AM842776,51.0745,-114.1429
5502,Region105,Origin4,51.107,-114.0363,AM842778,51.0991,-113.9659
5502,Region105,Origin4,51.107,-114.0363,AM842779,51.0866,-113.9971
5502,Region105,Origin4,51.107,-114.0363,AM842783,51.1197,-114.0338
5502,Region105,Origin4,51.107,-114.0363,AM842785,51.0418,-114.0734
5502,Region105,Origin4,51.107,-114.0363,AM842791,51.0525,-114.1196
5502,Region105,Origin4,51.107,-114.0363,AM842794,51.0413,-114.0599
5502,Region105,Origin4,51.107,-114.0363,AM842795,51.1507,-114.2084
5502,Region105,Origin4,51.107,-114.0363,AM842797,51.0601,-113.9932
5502,Region105,Origin4,51.107,-114.0363,AM842805,50.9837,-114.0424
5502,Region105,Origin4,51.107,-114.0363,AM842806,51.0487,-114.0765
5502,Region105,Origin4,51.107,-114.0363,AM842808,50.9939,-114.0878
5502,Region105,Origin4,51.107,-114.0363,AM842812,51.0494,-114.0687
5502,Region105,Origin4,51.107,-114.0363,AM842823,51.0417,-114.0814
5502,Region105,Origin4,51.107,-114.0363,AM842826,50.9937,-114.0855
5502,Region105,Origin4,51.107,-114.0363,AM842829,51.0615,-114.0626
5502,Region105,Origin4,51.107,-114.0363,AM842840,51.0671,-114.1292
5502,Region105,Origin4,51.107,-114.0363,AM842851,51.0458,-114.0764
5502,Region105,Origin4,51.107,-114.0363,AM842853,51.0505,-114.0702
5502,Region105,Origin4,51.107,-114.0363,AM842854,51.0516,-114.0711
5502,Region105,Origin4,51.107,-114.0363,AM842859,51.0486,-114.0679
5502,Region105,Origin4,51.107,-114.0363,AM842860,51.0413,-114.0816
5502,Region105,Origin4,51.107,-114.0363,AM842864,51.0863,-114.1388
5502,Region105,Origin4,51.107,-114.0363,AM842866,51.077,-114.0206
5502,Region105,Origin4,51.107,-114.0363,AM842871,50.9883,-114.0531
5502,Region105,Origin4,51.107,-114.0363,AM842874,51.0843,-114.1365
5502,Region105,Origin4,51.107,-114.0363,AM842875,51.0468,-114.0749
5502,Region105,Origin4,51.107,-114.0363,AM842876,51.0459,-114.0762
5502,Region105,Origin4,51.107,-114.0363,AM842882,51.0843,-114.1365
5502,Region105,Origin4,51.107,-114.0363,AM842883,51.2267,-114.0022
5502,Region105,Origin4,51.107,-114.0363,AM842885,51.0596,-114.0921
5502,Region105,Origin4,51.107,-114.0363,AM842896,51.0467,-114.0691
5502,Region105,Origin4,51.107,-114.0363,AM842901,50.9925,-114.0841
5502,Region105,Origin4,51.107,-114.0363,AM842915,51.067,-114.0598
5502,Region105,Origin4,51.107,-114.0363,AM842919,51.0414,-114.0641
5502,Region105,Origin4,51.107,-114.0363,AM842926,51.0596,-114.0921
5502,Region105,Origin4,51.107,-114.0363,AM842928,51.0496,-114.0702
5502,Region105,Origin4,51.107,-114.0363,AM842929,51.0476,-114.0361
5502,Region105,Origin4,51.107,-114.0363,AM842931,51.1095,-113.9789
5502,Region105,Origin4,51.107,-114.0363,AM842938,51.0596,-114.0928
5502,Region105,Origin4,51.107,-114.0363,AM842956,51.075,-114.0232
5502,Region105,Origin4,51.107,-114.0363,AM842957,50.9869,-114.1255
5502,Region105,Origin4,51.107,-114.0363,AM842958,50.9869,-114.1255
5502,Region105,Origin4,51.107,-114.0363,AM842961,51.0418,-114.0759
5502,Region105,Origin4,51.107,-114.0363,AM842962,51.2998,-113.9863
5502,Region105,Origin4,51.107,-114.0363,AM842963,51.0906,-114.0087
5502,Region105,Origin4,51.107,-114.0363,AM842964,50.9933,-114.0834
5502,Region105,Origin4,51.107,-114.0363,AM842965,51.1158,-114.0388
5502,Region105,Origin4,51.107,-114.0363,AM842966,51.0869,-114.051
5502,Region105,Origin4,51.107,-114.0363,AM842967,50.9085,-114.0626
5502,Region105,Origin4,51.107,-114.0363,AM842971,51.0087,-114.0582
5502,Region105,Origin4,51.107,-114.0363,AM842974,50.9896,-113.971
5502,Region105,Origin4,51.107,-114.0363,AM842976,51.0013,-114.0587
5502,Region105,Origin4,51.107,-114.0363,AM842978,51.0485,-114.0679
5502,Region105,Origin4,51.107,-114.0363,AM842981,51.0509,-113.9889
5502,Region105,Origin4,51.107,-114.0363,AM842985,51.043,-114.0789
5502,Region105,Origin4,51.107,-114.0363,AM842991,50.9922,-114.0681
5502,Region105,Origin4,51.107,-114.0363,AM842993,51.1421,-114.2314
5502,Region105,Origin4,51.107,-114.0363,AM842998,51.0485,-114.0702
5502,Region105,Origin4,51.107,-114.0363,AM843000,51.037,-114.0666
5502,Region105,Origin4,51.107,-114.0363,AM843004,51.0458,-114.074
5502,Region105,Origin4,51.107,-114.0363,AM843007,50.9635,-114.0092
5502,Region105,Origin4,51.107,-114.0363,AM843009,51.067,-114.0598
5502,Region105,Origin4,51.107,-114.0363,AM843010,51.0503,-114.0259
5502,Region105,Origin4,51.107,-114.0363,AM843012,51.0438,-114.0799
5502,Region105,Origin4,51.107,-114.0363,AM843014,51.0436,-114.0742
5502,Region105,Origin4,51.107,-114.0363,AM843016,51.1106,-114.039
5502,Region105,Origin4,51.107,-114.0363,AM843025,51.0312,-114.0331
5502,Region105,Origin4,51.107,-114.0363,AM843026,51.1507,-114.2021
5502,Region105,Origin4,51.107,-114.0363,AM843029,51.0507,-114.0677
5502,Region105,Origin4,51.107,-114.0363,AM843030,51.1595,-114.0679
5502,Region105,Origin4,51.107,-114.0363,AM843031,50.9022,-114.0578
5502,Region105,Origin4,51.107,-114.0363,AM843034,51.2602,-114.0046
5502,Region105,Origin4,51.107,-114.0363,AM843035,50.9351,-114.066
5502,Region105,Origin4,51.107,-114.0363,AM843100,51.0404,-114.0633
5502,Region105,Origin4,51.107,-114.0363,AM843513,51.0526,-114.093
5502,Region105,Origin4,51.107,-114.0363,AM843518,50.9502,-113.9943
5502,Region105,Origin4,51.107,-114.0363,AM843521,51.0677,-114.1175
5502,Region105,Origin4,51.107,-114.0363,AM843529,51.0378,-114.0744
5502,Region105,Origin4,51.107,-114.0363,AM843530,51.0422,-114.0607
5502,Region105,Origin4,51.107,-114.0363,AM843600,51.0725,-114.1045
5502,Region105,Origin4,51.107,-114.0363,AM843601,50.9285,-114.0373
5502,Region105,Origin4,51.107,-114.0363,AM843602,51.0716,-113.9473
5502,Region105,Origin4,51.107,-114.0363,AM843603,51.0465,-113.9496
5502,Region105,Origin4,51.107,-114.0363,AM843688,51.1578,-114.0791
5502,Region105,Origin4,51.107,-114.0363,AM845000,51.0306,-114.1504
5502,Region105,Origin4,51.107,-114.0363,AM845001,51.0931,-114.1587
5502,Region105,Origin4,51.107,-114.0363,AM845002,50.9537,-114.0603
5502,Region105,Origin4,51.107,-114.0363,AM845003,51.0924,-113.9693
5502,Region105,Origin4,51.107,-114.0363,AM845004,51.085,-113.9463
5502,Region105,Origin4,51.107,-114.0363,AM845060,53.5356,-113.5031
5502,Region105,Origin4,51.107,-114.0363,AM845071,53.5357,-113.5041
5502,Region105,Origin4,51.107,-114.0363,AM845076,53.5324,-113.504
5502,Region105,Origin4,51.107,-114.0363,AM845121,53.5374,-113.4177
5502,Region105,Origin4,51.107,-114.0363,AM845126,53.5393,-113.5083
5502,Region105,Origin4,51.107,-114.0363,AM845164,53.5446,-113.4881
5502,Region105,Origin4,51.107,-114.0363,AM845785,51.0771,-114.0254
5502,Region105,Origin4,51.107,-114.0363,AM846034,53.518,-113.4552
5502,Region105,Origin4,51.107,-114.0363,AM846805,51.0555,-114.086
5502,Region105,Origin4,51.107,-114.0363,AM846810,51.0565,-113.997
5502,Region105,Origin4,51.107,-114.0363,AM851036,51.1724,-115.562
5502,Region105,Origin4,51.107,-114.0363,AM851361,50.9896,-113.9594
5502,Region105,Origin4,51.107,-114.0363,AM851427,51.0448,-114.068
5502,Region105,Origin4,51.107,-114.0363,AM851429,51.0095,-114.0815
5502,Region105,Origin4,51.107,-114.0363,AM851430,51.034,-114.1683
